"";"zoning";"coded_systemload";"loadunitcap";"throughput";"prediction";"low.bootstrap";"up.bootstrap";"low.analytical";"up.analytical"
2980;"FIFO";0.638888888888889;4.88888888888889;6829.25320134366;6829.25320134366;6688;6971;6728.83235029579;6820.36190179954
3053;"FIFO";0.638888888888889;4.98611111111111;6829.95813232708;6829.95813232708;6686;6970;6732.09254627936;6824.48265139696
3126;"FIFO";0.638888888888889;5.08333333333333;6830.53645532355;6830.53645532355;6686;6972;6735.19927257128;6828.48150122402
3199;"FIFO";0.638888888888889;5.18055555555556;6830.98813816062;6830.98813816062;6689;6974;6738.15131575721;6832.35922756452
3272;"FIFO";0.638888888888889;5.27777777777778;6831.31315570972;6831.31315570972;6689;6972;6740.9473177232;6836.11676822459
3345;"FIFO";0.638888888888889;5.375;6831.51148988836;6831.51148988836;6691;6974;6743.58578683465;6839.75521139724
3418;"FIFO";0.638888888888889;5.47222222222222;6831.58312966183;6831.58312966183;6689;6974;6746.06510968155;6843.27578395816
3491;"FIFO";0.638888888888889;5.56944444444445;6831.5280710443;6831.5280710443;6687;6975;6748.38356338295;6846.67983920112
3564;"FIFO";0.638888888888889;5.66666666666667;6831.34631709909;6831.34631709909;6685;6974;6750.53932843111;6849.96884403174
3637;"FIFO";0.638888888888889;5.76388888888889;6831.03787793842;6831.03787793842;6689;6979;6752.5305020402;6853.14436565498
3710;"FIFO";0.638888888888889;5.86111111111111;6830.60277072252;6830.60277072252;6688;6977;6754.35511194598;6856.2080578098
3783;"FIFO";0.638888888888889;5.95833333333333;6830.04101965796;6830.04101965796;6686;6975;6756.01113058275;6859.16164662525
3856;"FIFO";0.638888888888889;6.05555555555556;6829.35265599548;6829.35265599548;6683;6974;6757.49648954208;6862.00691619237
3929;"FIFO";0.638888888888889;6.15277777777778;6828.53771802706;6828.53771802706;6682;6976;6758.80909419832;6864.74569396816
4002;"FIFO";0.638888888888889;6.25;6827.59625108234;6827.59625108234;6684;6974;6759.94683836625;6867.37983614527
4075;"FIFO";0.638888888888889;6.34722222222222;6826.52830752445;6826.52830752445;6684;6974;6760.90761884122;6869.91121313766
4148;"FIFO";0.638888888888889;6.44444444444445;6825.33394674517;6825.33394674517;6677;6971;6761.68934965976;6872.34169534379
4221;"FIFO";0.638888888888889;6.54166666666667;6824.01323515941;6824.01323515941;6677;6972;6762.289975913;6874.67313935558
4294;"FIFO";0.638888888888889;6.63888888888889;6822.566246199;6822.566246199;6677;6973;6762.70748694323;6876.90737478209
4367;"FIFO";0.638888888888889;6.73611111111111;6820.99306030602;6820.99306030602;6672;6969;6762.93992876011;6879.04619185194
4440;"FIFO";0.638888888888889;6.83333333333333;6819.29376492522;6819.29376492522;6669;6969;6762.98541552385;6881.09132994724
4513;"FIFO";0.638888888888889;6.93055555555556;6817.46845449594;6817.46845449594;6668;6966;6762.84213995932;6883.0444672041
4586;"FIFO";0.638888888888889;7.02777777777778;6815.5172304434;6815.5172304434;6668;6965;6762.5083825881;6884.90721129437
4659;"FIFO";0.638888888888889;7.125;6813.44020116933;6813.44020116933;6664;6963;6761.98251969011;6886.68109147512
4732;"FIFO";0.638888888888889;7.22222222222222;6811.23748204186;6811.23748204186;6665;6959;6761.26302993674;6888.36755196552
4805;"FIFO";0.638888888888889;7.31944444444445;6808.90919538487;6808.90919538487;6660;6959;6760.34849966639;6889.96794667907
4878;"FIFO";0.638888888888889;7.41666666666667;6806.45547046669;6806.45547046669;6655;6959;6759.23762680471;6891.48353530957
4951;"FIFO";0.638888888888889;7.51388888888889;6803.87644348815;6803.87644348815;6652;6958;6757.92922346012;6892.91548073992
5024;"FIFO";0.638888888888889;7.61111111111111;6801.17225756987;6801.17225756987;6649;6954;6756.42221725236;6894.26484771634
5097;"FIFO";0.638888888888889;7.70833333333333;6798.34306273917;6798.34306273917;6645;6955;6754.71565145427;6895.53260270703
5170;"FIFO";0.638888888888889;7.80555555555556;6795.38901591616;6795.38901591616;6640;6951;6752.80868404687;6896.71961484639
5243;"FIFO";0.638888888888889;7.90277777777778;6792.31028089909;6792.31028089909;6636;6951;6750.70058580137;6897.82665785012
5316;"FIFO";0.638888888888889;8;6789.10702834948;6789.10702834948;6633;6946;6748.39073751197;6898.85441277779
61;"FIFO";0.666666666666667;1;6698.74573418426;6698.74573418426;6556;6841;6461.83126558445;6568.65176438295
134;"FIFO";0.666666666666667;1.09722222222222;6704.4216710534;6704.4216710534;6563;6847;6472.0483926031;6576.30419469316
207;"FIFO";0.666666666666667;1.19444444444444;6709.97797237449;6709.97797237449;6569;6853;6482.06776678324;6583.90974519092
280;"FIFO";0.666666666666667;1.29166666666667;6715.41433282083;6715.41433282083;6576;6861;6491.88840909695;6591.46833790295
353;"FIFO";0.666666666666667;1.38888888888889;6720.73045349144;6720.73045349144;6582;6862;6501.50955809251;6598.97969105527
426;"FIFO";0.666666666666667;1.48611111111111;6725.92604193849;6725.92604193849;6587;6868;6510.93069441568;6606.44329465614
499;"FIFO";0.666666666666667;1.58333333333333;6731.00081219409;6731.00081219409;6589;6872;6520.15156309279;6613.85838831608
572;"FIFO";0.666666666666667;1.68055555555556;6735.95448479657;6735.95448479657;6598;6878;6529.17219244947;6621.22394243093
645;"FIFO";0.666666666666667;1.77777777777778;6740.78678681606;6740.78678681606;6599;6884;6537.99290854842;6628.53864384438
718;"FIFO";0.666666666666667;1.875;6745.49745187959;6745.49745187959;6604;6891;6546.61434412143;6635.80088701513
791;"FIFO";0.666666666666667;1.97222222222222;6750.08622019552;6750.08622019552;6608;6887;6555.03744114803;6643.00877153589
864;"FIFO";0.666666666666667;2.06944444444444;6754.5528385775;6754.5528385775;6615;6894;6563.26344649192;6650.16010659332
937;"FIFO";0.666666666666667;2.16666666666667;6758.89706046769;6758.89706046769;6618;6897;6571.29390032929;6657.25242263472
1010;"FIFO";0.666666666666667;2.26388888888889;6763.11864595946;6763.11864595946;6621;6905;6579.13061746551;6664.282990145
1083;"FIFO";0.666666666666667;2.36111111111111;6767.21736181943;6767.21736181943;6627;6912;6586.77566200607;6671.2488450678
1156;"FIFO";0.666666666666667;2.45833333333333;6771.192981509;6771.192981509;6634;6909;6594.23131619065;6678.14682006231
1229;"FIFO";0.666666666666667;2.55555555555556;6775.04528520523;6775.04528520523;6636;6913;6601.50004448217;6684.9735805034
1302;"FIFO";0.666666666666667;2.65277777777778;6778.77405982104;6778.77405982104;6639;6919;6608.58445420418;6691.72566393253
1375;"FIFO";0.666666666666667;2.75;6782.37909902488;6782.37909902488;6643;6923;6615.48725412183;6698.39952156267
1448;"FIFO";0.666666666666667;2.84722222222222;6785.86020325977;6785.86020325977;6641;6923;6622.21121236705;6704.99156043853
1521;"FIFO";0.666666666666667;2.94444444444444;6789.21717976168;6789.21717976168;6647;6933;6628.75911502005;6711.49818493843
1594;"FIFO";0.666666666666667;3.04166666666667;6792.44984257736;6792.44984257736;6656;6933;6635.1337264997;6717.91583646591
1667;"FIFO";0.666666666666667;3.13888888888889;6795.55801258149;6795.55801258149;6653;6932;6641.33775270438;6724.24103038951
1740;"FIFO";0.666666666666667;3.23611111111111;6798.5415174932;6798.5415174932;6657;6940;6647.37380760765;6730.47038952587
1813;"FIFO";0.666666666666667;3.33333333333333;6801.40019189203;6801.40019189203;6659;6943;6653.24438377296;6736.60067370283
1886;"FIFO";0.666666666666667;3.43055555555556;6804.13387723318;6804.13387723318;6663;6946;6658.95182702542;6742.62880516321
1959;"FIFO";0.666666666666667;3.52777777777778;6806.74242186213;6806.74242186213;6667;6948;6664.49831532321;6748.55188976821
2032;"FIFO";0.666666666666667;3.625;6809.22568102879;6809.22568102879;6669;6949;6669.88584170947;6754.36723411796
2105;"FIFO";0.666666666666667;3.72222222222222;6811.58351690075;6811.58351690075;6670;6955;6675.11620110701;6760.07235882841
2178;"FIFO";0.666666666666667;3.81944444444444;6813.81579857611;6813.81579857611;6673;6956;6680.19098063455;6765.66500828454
2251;"FIFO";0.666666666666667;3.91666666666667;6815.92240209555;6815.92240209555;6677;6957;6685.11155307777;6771.1431572376
2324;"FIFO";0.666666666666667;4.01388888888889;6817.90321045381;6817.90321045381;6676;6961;6689.87907312994;6776.50501463091
2397;"FIFO";0.666666666666667;4.11111111111111;6819.7581136106;6819.7581136106;6677;6962;6694.49447602297;6781.74902503364
2470;"FIFO";0.666666666666667;4.20833333333333;6821.48700850062;6821.48700850062;6680;6961;6698.9584781926;6786.87386803904
2543;"FIFO";0.666666666666667;4.30555555555556;6823.08979904326;6823.08979904326;6681;6964;6703.27157965525;6791.87845594912
2616;"FIFO";0.666666666666667;4.40277777777778;6824.56639615146;6824.56639615146;6683;6966;6707.43406781572;6796.76193002717
2689;"FIFO";0.666666666666667;4.5;6825.91671773988;6825.91671773988;6684;6967;6711.44602246787;6801.52365555521
2762;"FIFO";0.666666666666667;4.59722222222222;6827.14068873266;6827.14068873266;6687;6970;6715.30732179511;6806.16321589045
2835;"FIFO";0.666666666666667;4.69444444444445;6828.23824107019;6828.23824107019;6688;6972;6719.01764921781;6810.68040567278
2908;"FIFO";0.666666666666667;4.79166666666667;6829.2093137156;6829.2093137156;6686;6971;6722.57650097272;6815.075223299
2981;"FIFO";0.666666666666667;4.88888888888889;6830.05385266028;6830.05385266028;6691;6972;6725.98319434134;6819.34786274588
3054;"FIFO";0.666666666666667;4.98611111111111;6830.77181092894;6830.77181092894;6690;6975;6729.23687647164;6823.4987047988
3127;"FIFO";0.666666666666667;5.08333333333333;6831.36314858403;6831.36314858403;6688;6974;6732.33653375759;6827.52830772026
3200;"FIFO";0.666666666666667;5.18055555555556;6831.82783272928;6831.82783272928;6687;6975;6735.28100175715;6831.4373973789
3273;"FIFO";0.666666666666667;5.27777777777778;6832.16583751291;6832.16583751291;6691;6975;6738.06897563751;6835.22685684896
3346;"FIFO";0.666666666666667;5.375;6832.37714412993;6832.37714412993;6691;6973;6740.69902114115;6838.89771548762
3419;"FIFO";0.666666666666667;5.47222222222222;6832.46174082394;6832.46174082394;6691;6978;6743.16958606434;6842.45113749794
3492;"FIFO";0.666666666666667;5.56944444444445;6832.41962288821;6832.41962288821;6688;6977;6745.47901223402;6845.88840999193
3565;"FIFO";0.666666666666667;5.66666666666667;6832.25079266607;6832.25079266607;6687;6979;6747.62554795864;6849.21093057763
3638;"FIFO";0.666666666666667;5.76388888888889;6831.95525955073;6831.95525955073;6686;6975;6749.60736091576;6852.42019450815
3711;"FIFO";0.666666666666667;5.86111111111111;6831.53303998442;6831.53303998442;6692;6976;6751.42255142248;6855.51778144549
3784;"FIFO";0.666666666666667;5.95833333333333;6830.98415745681;6830.98415745681;6687;6973;6753.06916601845;6858.50534191071
3857;"FIFO";0.666666666666667;6.05555555555556;6830.30864250297;6830.30864250297;6685;6976;6754.54521127218;6861.38458350857
3930;"FIFO";0.666666666666667;6.15277777777778;6829.50653270035;6829.50653270035;6682;6975;6755.84866770488;6864.15725703334
4003;"FIFO";0.666666666666667;6.25;6828.5778726654;6828.5778726654;6685;6976;6756.97750370924;6866.82514257718
4076;"FIFO";0.666666666666667;6.34722222222222;6827.52271404948;6827.52271404948;6685;6973;6757.92968932883;6869.39003577715
4149;"FIFO";0.666666666666667;6.44444444444445;6826.34111553391;6826.34111553391;6681;6977;6758.7032097524;6871.85373434453
4222;"FIFO";0.666666666666667;6.54166666666667;6825.03314282475;6825.03314282475;6679;6972;6759.29607837401;6874.21802502737
4295;"FIFO";0.666666666666667;6.63888888888889;6823.59886864651;6823.59886864651;6677;6972;6759.70634926805;6876.48467115588
4368;"FIFO";0.666666666666667;6.73611111111111;6822.03837273555;6822.03837273555;6674;6970;6759.93212893422;6878.65540091621
4441;"FIFO";0.666666666666667;6.83333333333333;6820.35174183259;6820.35174183259;6670;6966;6759.97158717703;6880.73189648815
4514;"FIFO";0.666666666666667;6.93055555555556;6818.53906967475;6818.53906967475;6668;6965;6759.82296699933;6882.71578416647
4587;"FIFO";0.666666666666667;7.02777777777778;6816.60045698683;6816.60045698683;6665;6966;6759.48459340943;6884.6086255678
4660;"FIFO";0.666666666666667;7.125;6814.536011472;6814.536011472;6666;6963;6758.95488106245;6886.41191000039
4733;"FIFO";0.666666666666667;7.22222222222222;6812.34584780183;6812.34584780183;6659;6965;6758.23234068377;6888.12704805094
4806;"FIFO";0.666666666666667;7.31944444444445;6810.03008760561;6810.03008760561;6661;6965;6757.315584247;6889.75536641455
4879;"FIFO";0.666666666666667;7.41666666666667;6807.58885945918;6807.58885945918;6661;6962;6756.20332890657;6891.29810396846
4952;"FIFO";0.666666666666667;7.51388888888889;6805.02229887304;6805.02229887304;6652;6958;6754.89439971019;6892.75640906424
5025;"FIFO";0.666666666666667;7.61111111111111;6802.33054827969;6802.33054827969;6653;6960;6753.38773113977;6894.13133798949
5098;"FIFO";0.666666666666667;7.70833333333333;6799.51375702058;6799.51375702058;6647;6953;6751.68236755028;6895.42385452985
5171;"FIFO";0.666666666666667;7.80555555555556;6796.57208133226;6796.57208133226;6641;6953;6749.77746259339;6896.6348305448
5244;"FIFO";0.666666666666667;7.90277777777778;6793.5056843319;6793.5056843319;6638;6950;6747.6722777252;6897.76504745704
5317;"FIFO";0.666666666666667;8;6790.31473600232;6790.31473600232;6633;6945;6745.36617990767;6898.81519854676
62;"FIFO";0.694444444444444;1;6698.88528008003;6698.88528008003;6552;6841;6458.63808144319;6566.90065809247
135;"FIFO";0.694444444444444;1.09722222222222;6704.57404067767;6704.57404067767;6563;6850;6468.85977618941;6574.56645816319
208;"FIFO";0.694444444444444;1.19444444444444;6710.14318431854;6710.14318431854;6567;6850;6478.8839801555;6582.1852760084
281;"FIFO";0.694444444444444;1.29166666666667;6715.59240498774;6715.59240498774;6573;6860;6488.70973278366;6589.75701418975
354;"FIFO";0.694444444444444;1.38888888888889;6720.92140309397;6720.92140309397;6578;6861;6498.33628828149;6597.28137426571
427;"FIFO";0.694444444444444;1.48611111111111;6726.12988549699;6726.12988549699;6585;6867;6507.76313910036;6604.75783341782
500;"FIFO";0.694444444444444;1.58333333333333;6731.21756553449;6731.21756553449;6591;6875;6516.99003716218;6612.18562332688
573;"FIFO";0.694444444444444;1.68055555555556;6736.18416304844;6736.18416304844;6599;6879;6526.01701176627;6619.56371236807
646;"FIFO";0.694444444444444;1.77777777777778;6741.02940441071;6741.02940441071;6600;6882;6534.84438312332;6626.89079217729
719;"FIFO";0.694444444444444;1.875;6745.75302254826;6745.75302254826;6606;6882;6543.4727705567;6634.1652695493
792;"FIFO";0.694444444444444;1.97222222222222;6750.35475696762;6750.35475696762;6608;6893;6551.90309458343;6641.38526445428
865;"FIFO";0.694444444444444;2.06944444444444;6754.83435377892;6754.83435377892;6614;6895;6560.13657233458;6648.54861471417
938;"FIFO";0.694444444444444;2.16666666666667;6759.19156571912;6759.19156571912;6618;6898;6568.17470608009;6655.65288757271
1011;"FIFO";0.694444444444444;2.26388888888889;6763.4261521749;6763.4261521749;6624;6905;6576.01926496426;6662.69539805378
1084;"FIFO";0.694444444444444;2.36111111111111;6767.5378792046;6767.5378792046;6628;6909;6583.67226040412;6669.67323365538
1157;"FIFO";0.694444444444444;2.45833333333333;6771.52651955998;6771.52651955998;6629;6912;6591.13591592275;6676.58328460702
1230;"FIFO";0.694444444444444;2.55555555555556;6775.39185270703;6775.39185270703;6637;6916;6598.41263245528;6683.42227865327
1303;"FIFO";0.694444444444444;2.65277777777778;6779.13366484628;6779.13366484628;6637;6919;6605.50495035195;6690.18681913886
1376;"FIFO";0.694444444444444;2.75;6782.75174893259;6782.75174893259;6640;6923;6612.41550940007;6696.87342507296
1449;"FIFO";0.694444444444444;2.84722222222222;6786.24590469418;6786.24590469418;6644;6926;6619.14700819207;6703.47857184651
1522;"FIFO";0.694444444444444;2.94444444444444;6789.6159386511;6789.6159386511;6649;6931;6625.70216408599;6709.99873135529
1595;"FIFO";0.694444444444444;3.04166666666667;6792.86166413316;6792.86166413316;6651;6932;6632.08367485751;6716.43041042992
1668;"FIFO";0.694444444444444;3.13888888888889;6795.98290129705;6795.98290129705;6655;6936;6638.29418294628;6722.77018667029
1741;"FIFO";0.694444444444444;3.23611111111111;6798.97947714306;6798.97947714306;6658;6937;6644.33624297783;6729.01474100268
1814;"FIFO";0.694444444444444;3.33333333333333;6801.851225531;6801.851225531;6662;6944;6650.21229301695;6735.16088650408
1887;"FIFO";0.694444444444444;3.43055555555556;6804.59798719557;6804.59798719557;6660;6941;6655.9246297953;6741.20559325048
1960;"FIFO";0.694444444444444;3.52777777777778;6807.21960976102;6807.21960976102;6666;6947;6661.4753879698;6747.1460091332
2033;"FIFO";0.694444444444444;3.625;6809.71594775535;6809.71594775535;6670;6950;6666.86652331398;6752.97947674029
2106;"FIFO";0.694444444444444;3.72222222222222;6812.08686262369;6812.08686262369;6671;6955;6672.09979962907;6758.70354651707
2179;"FIFO";0.694444444444444;3.81944444444444;6814.33222274115;6814.33222274115;6674;6959;6677.1767790796;6764.3159865001
2252;"FIFO";0.694444444444444;3.91666666666667;6816.45190342494;6816.45190342494;6674;6956;6682.09881561176;6769.81478896734
2325;"FIFO";0.694444444444444;4.01388888888889;6818.44578694597;6818.44578694597;6676;6962;6686.86705109164;6775.19817436625
2398;"FIFO";0.694444444444444;4.11111111111111;6820.31376253977;6820.31376253977;6679;6959;6691.48241380392;6780.46459288037
2471;"FIFO";0.694444444444444;4.20833333333333;6822.05572641664;6822.05572641664;6682;6962;6695.9456189696;6785.61272397493
2544;"FIFO";0.694444444444444;4.30555555555556;6823.67158177134;6823.67158177134;6682;6967;6700.25717097218;6790.64147423235
2617;"FIFO";0.694444444444444;4.40277777777778;6825.16123879208;6825.16123879208;6685;6966;6704.41736701901;6795.54997375127
2690;"FIFO";0.694444444444444;4.5;6826.52461466878;6826.52461466878;6683;6969;6708.4263020041;6800.33757134209
2763;"FIFO";0.694444444444444;4.59722222222222;6827.76163360075;6827.76163360075;6685;6968;6712.28387438006;6805.00382871198
